system:index,B11,B12,B4,B8,VH,VV,.geo
154,3905.969696969697,3236.181818181818,2354.030303030303,3977.151515151515,-17.470182157989466,-10.620226969973228,"{""type"":""Point"",""coordinates"":[80.72147464905918,26.574594653143055]}"
155,3698.5454545454545,3102.155844155844,2325.4220779220777,4155.519480519481,-17.342626067417886,-10.228755107807245,"{""type"":""Point"",""coordinates"":[78.06074624628398,27.75767853684396]}"
156,3725.0985915492956,3040.2957746478874,2264.5352112676055,4100.56338028169,-17.46177497904151,-9.852210890447491,"{""type"":""Point"",""coordinates"":[82.78890564357651,25.269207766232437]}"
157,3223.684210526316,2561.5,1908.8157894736842,3831.5263157894738,-16.021916869143514,-8.849167509169117,"{""type"":""Point"",""coordinates"":[79.19241022670404,28.409826739931606]}"
158,3891.885714285714,3289.7428571428572,2467.542857142857,3966.5142857142855,-17.58749943898137,-10.854233111192434,"{""type"":""Point"",""coordinates"":[82.28787185079563,26.092286299267773]}"
159,3797.425,3184.675,2244.65,3954.4,-16.67816896375162,-9.996653331877841,"{""type"":""Point"",""coordinates"":[79.13056580603124,27.42225391917952]}"
160,3518.575,2951.925,2182.6,3857.25,-17.574586165636738,-10.831071955186411,"{""type"":""Point"",""coordinates"":[79.91880353204094,27.39086646635499]}"
161,3620.945945945946,3011.2972972972975,2260.9189189189187,3607.5135135135133,-17.939942855687146,-10.744321554531984,"{""type"":""Point"",""coordinates"":[79.27955920340375,25.682371622075223]}"
162,3678.0588235294117,2974.4411764705883,2172.970588235294,4159.382352941177,-15.878760730801973,-8.559244127277646,"{""type"":""Point"",""coordinates"":[82.79870454617769,25.31160179676235]}"
163,2423.0454545454545,1690.3030303030303,1442.060606060606,3455.409090909091,-14.207814209549946,-7.325349955774875,"{""type"":""Point"",""coordinates"":[80.78618087996179,28.406264304826095]}"
164,3518.46875,2905.84375,2191.46875,3658.1875,-18.23405818390951,-11.049398979476672,"{""type"":""Point"",""coordinates"":[83.91183606715724,26.567149260489895]}"
165,3828.4109589041095,3196.5890410958905,2359.027397260274,4002.7397260273974,-17.426888859262295,-10.015723029353095,"{""type"":""Point"",""coordinates"":[80.79500720509809,25.28987218359031]}"
166,3711.945945945946,3070.9054054054054,2337.5405405405404,3509.689189189189,-15.850397077076583,-8.771344488267175,"{""type"":""Point"",""coordinates"":[83.00895467299684,24.42316110734766]}"
167,3814.8823529411766,3071.5,2249.264705882353,4147.029411764706,-17.03124584685631,-9.856130867506167,"{""type"":""Point"",""coordinates"":[82.8091446285821,25.88420296049027]}"
168,4367.189189189189,3581.5135135135133,2264.2702702702704,3636.3513513513512,-18.13336098508963,-11.639709796997673,"{""type"":""Point"",""coordinates"":[81.21794769149372,25.064520740933915]}"
169,3553.243902439024,2946.609756097561,2188.512195121951,3950.8536585365855,-17.457939778444267,-10.40464498898222,"{""type"":""Point"",""coordinates"":[78.69211771408229,27.2560326467637]}"
170,4021.609756097561,3495.9268292682927,2573.951219512195,3999.829268292683,-16.22419184447651,-9.31878258473898,"{""type"":""Point"",""coordinates"":[78.14646386073179,27.102597744507047]}"
171,3520.6666666666665,2871.5833333333335,2097.027777777778,3482.527777777778,-16.931812239004206,-10.593597984913544,"{""type"":""Point"",""coordinates"":[82.33375177740717,27.36054114332139]}"
172,3549.5384615384614,2852.974358974359,2076.1794871794873,4047.3846153846152,-16.86951465610073,-9.731138665790972,"{""type"":""Point"",""coordinates"":[81.76161348435039,25.60628021953351]}"
173,3705.1388888888887,2990.722222222222,2221.277777777778,3621.8888888888887,-16.12781671737322,-9.906786452028749,"{""type"":""Point"",""coordinates"":[82.19606047185536,27.247564665461113]}"
174,3297.0,2682.0632911392404,2031.0,3871.8607594936707,-16.949324023000344,-10.399356003215408,"{""type"":""Point"",""coordinates"":[78.27386597739078,28.21709189113737]}"
175,4372.988235294118,3706.4,2509.176470588235,3929.1294117647058,-18.598566512284183,-11.597369092067572,"{""type"":""Point"",""coordinates"":[78.66152091288784,24.896886123987436]}"
176,2966.475,2179.225,1717.225,3647.35,-15.217905702016765,-8.334175076340234,"{""type"":""Point"",""coordinates"":[79.2362733473391,28.99053968254691]}"
177,3642.2985074626868,2901.0,2311.320895522388,3867.634328358209,-16.698113397120164,-10.401927736763117,"{""type"":""Point"",""coordinates"":[82.06767078486641,27.065968507251036]}"
178,3497.4857142857145,3117.057142857143,2704.5714285714284,3424.057142857143,-19.40266585119007,-12.161423554324161,"{""type"":""Point"",""coordinates"":[81.85265532915469,26.80197414699332]}"
179,4210.552941176471,3481.3764705882354,2279.2823529411767,3706.8705882352942,-17.67222365710336,-10.62222113360913,"{""type"":""Point"",""coordinates"":[78.36290541978215,24.970985791278217]}"
180,3608.225,3084.15,2368.8,4114.15,-16.68044939322016,-9.12359707696903,"{""type"":""Point"",""coordinates"":[79.34858502819911,27.577526079272904]}"
181,3403.021126760563,2757.5704225352115,2240.4859154929577,3803.6408450704225,-16.680082027013707,-9.825183834449685,"{""type"":""Point"",""coordinates"":[80.33453067519223,27.11823735347608]}"
182,3198.9444444444443,2578.972222222222,1934.138888888889,3729.8888888888887,-15.876778518289344,-9.405397311798824,"{""type"":""Point"",""coordinates"":[77.91371252207962,28.641529864495762]}"
183,3559.2608695652175,2810.31884057971,2096.3333333333335,3687.086956521739,-17.544641586832384,-11.022714323930701,"{""type"":""Point"",""coordinates"":[82.36258148042371,25.37343147462984]}"
184,3668.178082191781,2968.4383561643835,2160.4520547945203,4006.068493150685,-17.291207844315643,-10.191925766591087,"{""type"":""Point"",""coordinates"":[80.96848431462492,25.252300336820362]}"
185,3748.840579710145,3051.3478260869565,2278.7246376811595,4091.913043478261,-17.149668026321994,-9.266427916851148,"{""type"":""Point"",""coordinates"":[82.4688224032686,25.35883158937569]}"
186,3426.7027027027025,2839.7837837837837,2155.3783783783783,3692.162162162162,-17.29383239976057,-10.6332286904925,"{""type"":""Point"",""coordinates"":[79.61787144243128,25.706161083115948]}"
187,3298.815789473684,2829.0789473684213,2275.184210526316,3462.8684210526317,-13.803039315116234,-5.141774071234179,"{""type"":""Point"",""coordinates"":[79.80912597409147,28.616368399741408]}"
188,3612.6046511627906,3005.279069767442,2231.9302325581393,3744.5116279069766,-17.214204786950102,-10.398150144315936,"{""type"":""Point"",""coordinates"":[79.48580320429093,25.204402227472233]}"
189,3157.2083333333335,2479.402777777778,1918.0694444444443,3571.5694444444443,-15.445998994694598,-8.985518649505794,"{""type"":""Point"",""coordinates"":[78.34708180973283,29.247923925384388]}"
190,3367.527777777778,2749.1666666666665,2120.222222222222,3666.8333333333335,-15.511460249065058,-9.323314969839114,"{""type"":""Point"",""coordinates"":[77.69118265388619,29.609474953979564]}"
191,3590.289855072464,2921.6376811594205,2246.4927536231885,4057.3333333333335,-17.7153979299984,-10.267368381471126,"{""type"":""Point"",""coordinates"":[82.68504646820915,25.923614777969778]}"
192,2384.909090909091,1722.6818181818182,1424.6666666666667,3261.0757575757575,-14.098064594721261,-7.273944662510046,"{""type"":""Point"",""coordinates"":[80.62173494156674,28.516174126382055]}"
193,3836.6666666666665,3158.641025641026,2328.8205128205127,4220.025641025641,-17.079889810539996,-10.309322624195465,"{""type"":""Point"",""coordinates"":[81.60070824561765,25.493559525448806]}"
194,3644.205882352941,3012.3970588235293,2242.985294117647,3711.176470588235,-15.866051930823023,-9.379141356841922,"{""type"":""Point"",""coordinates"":[81.08863903187688,26.9489639635666]}"
195,3658.897435897436,2930.769230769231,2113.923076923077,3963.102564102564,-16.818492515065167,-10.376190653997647,"{""type"":""Point"",""coordinates"":[81.45577775456731,26.11129973233793]}"
196,3777.909722222222,3177.972222222222,2375.0555555555557,3953.2013888888887,-17.32847206921092,-9.87936580760754,"{""type"":""Point"",""coordinates"":[80.0595713291,25.75995468109663]}"
197,3496.3823529411766,2716.9411764705883,2320.705882352941,3607.529411764706,-15.562037132731948,-9.09799510813186,"{""type"":""Point"",""coordinates"":[83.14278477749608,24.278867602429976]}"
198,3892.1612903225805,3172.1290322580644,2253.7419354838707,3916.0967741935483,-16.784399023747746,-10.178506759250759,"{""type"":""Point"",""coordinates"":[82.59153079978951,26.753641392560716]}"
199,3628.2972972972975,3087.108108108108,2298.7837837837837,3930.4864864864867,-18.256886187067042,-11.117872345126921,"{""type"":""Point"",""coordinates"":[79.72487457540157,26.77405703927122]}"
200,3913.5945945945946,3333.2972972972975,2516.864864864865,3837.189189189189,-15.042413591848598,-8.010412911011018,"{""type"":""Point"",""coordinates"":[80.79018714983111,25.9009348390023]}"
201,3098.718954248366,2468.856209150327,1940.6143790849674,3482.0588235294117,-15.704055287241935,-9.45831192369346,"{""type"":""Point"",""coordinates"":[78.14697106298013,29.01925138710615]}"
202,3233.8684210526317,2641.0263157894738,2007.7105263157894,3715.842105263158,-16.252061760793715,-9.909771522709523,"{""type"":""Point"",""coordinates"":[79.21834252924225,28.704064733248178]}"
203,3778.9058823529413,3046.1882352941175,2101.764705882353,3875.105882352941,-17.282965031186475,-8.974564789220413,"{""type"":""Point"",""coordinates"":[78.504917606165,25.017594431066485]}"
204,3709.671232876712,2988.821917808219,2243.4657534246576,4062.1369863013697,-17.24331126194984,-10.112521087828112,"{""type"":""Point"",""coordinates"":[82.52323494596956,25.11538654037708]}"
205,4053.9714285714285,3306.5714285714284,2382.5142857142855,3959.1714285714284,-17.181022485570864,-10.257676420775397,"{""type"":""Point"",""coordinates"":[80.90575142727639,27.362435154741576]}"
206,3324.7741935483873,2710.7096774193546,2154.2258064516127,3751.5806451612902,-16.136323141792897,-9.458896858207243,"{""type"":""Point"",""coordinates"":[82.17222978414712,26.854436238312537]}"
207,4069.189189189189,3311.972972972973,2318.135135135135,4070.108108108108,-18.315779896638468,-11.349192334423583,"{""type"":""Point"",""coordinates"":[82.61299356134295,24.89678457362317]}"
208,3412.472222222222,2717.777777777778,2081.6944444444443,3798.5555555555557,-16.923099994738404,-9.695979425409474,"{""type"":""Point"",""coordinates"":[80.36189079703215,25.401428212778207]}"
209,3133.3055555555557,2446.3194444444443,1826.4027777777778,3518.6111111111113,-15.517314778406892,-9.360344268060953,"{""type"":""Point"",""coordinates"":[78.53729163809422,29.0237580094531]}"
210,3454.818181818182,2802.818181818182,2107.0,3866.883116883117,-16.476054602821808,-9.775171105313957,"{""type"":""Point"",""coordinates"":[78.8264739614223,25.528612545919472]}"
211,3186.972222222222,2532.4583333333335,1923.0555555555557,3505.652777777778,-15.508570912036863,-9.268866312664299,"{""type"":""Point"",""coordinates"":[78.40946427405558,29.35951515337891]}"
212,3632.71875,3091.46875,2397.25,3760.46875,-16.57557975344704,-9.59163247043216,"{""type"":""Point"",""coordinates"":[81.37521340232153,27.262525245101102]}"
213,4185.388888888889,3371.8333333333335,2338.4444444444443,3796.5,-17.290894711013195,-10.5313958827221,"{""type"":""Point"",""coordinates"":[83.51967289951524,24.62786439713726]}"
214,3464.378787878788,2822.6363636363635,2086.409090909091,3471.909090909091,-18.078342613074298,-11.879098251492993,"{""type"":""Point"",""coordinates"":[82.0853196714364,26.307195904851618]}"
215,2833.6774193548385,2197.2580645161293,1786.258064516129,3596.8387096774195,-15.178762397689546,-8.745477113669802,"{""type"":""Point"",""coordinates"":[77.42562361912562,29.849775040308856]}"
216,3750.2,3092.285714285714,2296.885714285714,3952.4285714285716,-17.30301378744111,-10.627543619354457,"{""type"":""Point"",""coordinates"":[81.78977743440258,26.399436075513457]}"
217,3181.0123456790125,2548.432098765432,1937.7654320987654,3703.5555555555557,-16.758386158066994,-10.299336047838871,"{""type"":""Point"",""coordinates"":[79.01949941046877,27.829490557237236]}"
218,3274.1666666666665,2620.8333333333335,2010.5277777777778,3808.6111111111113,-16.084121578413097,-9.472671078256699,"{""type"":""Point"",""coordinates"":[77.29809646004547,29.076516407225295]}"
219,3499.5625,2945.40625,2204.4375,3540.3125,-18.297548970930112,-11.794708093436782,"{""type"":""Point"",""coordinates"":[83.97981140411403,26.31556846471844]}"
220,3735.4,3104.6,2257.6857142857143,4034.0285714285715,-17.926647529206658,-10.530455270245362,"{""type"":""Point"",""coordinates"":[83.87902434456282,25.734227095454283]}"
221,3793.470588235294,2946.0,1903.4823529411765,3236.3529411764707,-16.051922433712623,-9.454046810147002,"{""type"":""Point"",""coordinates"":[78.36534309830002,24.43134627904223]}"
222,3953.342105263158,3321.0526315789475,2488.7631578947367,3969.184210526316,-17.659397332373295,-10.845893304596903,"{""type"":""Point"",""coordinates"":[79.31071225022589,25.386420306777765]}"
223,3267.5,2750.777777777778,2056.6388888888887,3579.1944444444443,-18.070580266045184,-10.638867085629254,"{""type"":""Point"",""coordinates"":[77.61796251323959,28.64828669420293]}"
224,3109.0833333333335,2479.5555555555557,1938.2222222222222,3440.527777777778,-15.655124803820812,-9.354129959264846,"{""type"":""Point"",""coordinates"":[78.47011451724482,29.124554705792118]}"
225,3576.3714285714286,2967.6857142857143,2264.3714285714286,3944.2285714285713,-17.571392599637207,-10.339757751607188,"{""type"":""Point"",""coordinates"":[83.5726631703347,26.072767684483075]}"
226,3195.7466666666664,2453.8533333333335,1834.8533333333332,3629.5333333333333,-15.231812816241384,-8.798052286467122,"{""type"":""Point"",""coordinates"":[80.66668830902076,27.71424100231406]}"
227,2250.3513513513512,1589.3513513513512,1348.945945945946,3286.5945945945946,-14.61374778299054,-7.904909096155848,"{""type"":""Point"",""coordinates"":[80.18703124737632,28.639079976343396]}"
228,3914.5813953488373,3390.767441860465,2615.813953488372,4162.7441860465115,-18.108109059747,-10.860587277435247,"{""type"":""Point"",""coordinates"":[78.64965006416439,28.145531857137033]}"
229,3985.21875,3243.5,2347.46875,3858.34375,-17.920243617387367,-11.04437484411884,"{""type"":""Point"",""coordinates"":[83.16704753907835,26.78915044211784]}"
230,3110.1612903225805,2707.451612903226,2107.2580645161293,3263.935483870968,-14.702309942436395,-8.091393908964157,"{""type"":""Point"",""coordinates"":[77.58729297548447,30.24907174384135]}"
231,3845.757575757576,3208.3333333333335,2370.0757575757575,3660.681818181818,-18.25720026647275,-10.750676121267398,"{""type"":""Point"",""coordinates"":[82.05089902866185,26.392182364846608]}"
232,3885.8709677419356,3176.2258064516127,2266.0,4075.3870967741937,-16.797406324552426,-9.761904661027831,"{""type"":""Point"",""coordinates"":[82.94762650202988,26.260732689434203]}"
233,3300.5,2962.0,2439.8970588235293,3259.573529411765,-12.495001357884194,-4.074175736808265,"{""type"":""Point"",""coordinates"":[80.29449270416369,26.471962839636518]}"
234,3660.2571428571428,3018.542857142857,2247.8,4004.0,-16.910361484412984,-10.305375025341876,"{""type"":""Point"",""coordinates"":[82.2143750139232,25.76501020266849]}"
235,3869.1323529411766,3205.823529411765,2381.955882352941,4079.1470588235293,-17.443885096677615,-10.354014863660279,"{""type"":""Point"",""coordinates"":[80.64829596775688,27.066889013949822]}"
236,3459.25,2914.71875,2314.15625,3688.03125,-17.001085161844834,-9.8152335188225,"{""type"":""Point"",""coordinates"":[81.39864090800697,27.26128656644886]}"
237,3660.6315789473683,3089.8684210526317,2342.3947368421054,3936.684210526316,-17.15868247280971,-10.297586610010743,"{""type"":""Point"",""coordinates"":[79.69428389135835,28.742076164582258]}"
238,3359.1315789473683,2670.6315789473683,1997.5526315789473,3624.1052631578946,-16.173365813958405,-9.861631740335675,"{""type"":""Point"",""coordinates"":[79.62837679494487,28.424439502577005]}"
